Point ID,H_lower,H_upper,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,b,v1_lower,v1_upper,v2_lower,v2_upper,vtkValidPointMask
0,1,2,0,5,0,5,0,0,0.000000000,0.00000000,-0.00000000,-0.00000000,1
1,1,2,0.01,5,0,5.00001,0.01,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
2,1,2,0.02,5,0,5.00004,0.02,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
3,1,2,0.03,5,0,5.00009,0.03,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
4,1,2,0.04,5,0,5.00016,0.04,0,0.00000000,0.000000000,-0.000000000,-0.000000000,1
5,1,2,0.05,5,0,5.00025,0.05,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
6,1,2,0.06,5,0,5.00036,0.06,0,0.00000000,0.000000000,0.000000000,-0.000000000,1
7,1,2,0.07,5,0,5.00049,0.07,0,0.000000000,0.000000000,0.000000000,-0.000000000,1
8,1,2,0.08,5,0,5.00064,0.08,0,0.000000000,0.000000000,0.000000000,-0.000000000,1
9,1,2,0.09,5,0,5.00081,0.09,0,0.000000000,0.000000000,0.000000000,0.000000000,1
10,1,2,0.1,5,0,5.001,0.1,0,0.000000000,0.000000000,0.000000000,0.000000000,1
11,1,2,0.11,5,0,5.00121,0.11,0,0.000000000,0.00000000,0.000000000,0.000000000,1
12,1,2,0.12,5,0,5.00144,0.12,0,0.000000000,0.000000000,0.000000000,-0.000000000,1
13,1,2,0.13,5,0,5.00169,0.13,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
14,1,2,0.14,5,0,5.00196,0.14,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
15,1,2,0.15,5,0,5.00225,0.15,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
16,1,2,0.16,5,0,5.00256,0.16,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
17,1,2,0.17,5,0,5.00289,0.17,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
18,1,2,0.18,5,0,5.00324,0.18,0,0.000000000,0.00000000,-0.000000000,-0.00000000,1
27,1,2,0.27,5,0,5.00728,0.27,0,-0.000000000,-0.00000000,0.000000000,0.000000000,1
28,1,2,0.28,5,0,5.00783,0.28,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
29,1,2,0.29,5,0,5.0084,0.29,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
30,1,2,0.3,5,0,5.00899,0.3,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
31,1,2,0.31,5,0,5.0096,0.31,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
32,1,2,0.32,5,0,5.01023,0.32,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
33,1,2,0.33,5,0,5.01088,0.33,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
34,1,2,0.34,5,0,5.01155,0.34,0,-0.00000000,-0.000000000,-0.000000000,-0.000000000,1
35,1,2,0.35,5,0,5.01224,0.35,0,0.000000000,0.00000000,-0.000000000,-0.000000000,1
36,1,2,0.36,5,0,5.01294,0.36,0,0.00000000,0.000000000,-0.00000000,-0.000000000,1
37,1,2,0.37,5,0,5.01367,0.37,0,0.000000000,0.000000000,-0.000000000,-0.00000000,1
38,1,2,0.38,5,0,5.01442,0.38,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
39,1,2,0.39,5,0,5.01519,0.39,0,0.000000000,0.000000000,0.000000000,0.000000000,1
40,1,2,0.4,5,0,5.01597,0.4,0,0.000000000,0.000000000,0.000000000,0.000000000,1
41,1,2,0.41,5,0,5.01678,0.41,0,0.000000000,0.000000000,0.000000000,0.000000000,1
42,1,2,0.42,5,0,5.01761,0.42,0,0.000000000,0.000000000,0.000000000,0.00000000,1
43,1,2,0.43,5,0,5.01846,0.43,0,-0.000000000,-0.000000000,0.00000000,0.000000000,1
44,1,2,0.44,5,0,5.01932,0.44,0,-0.000000000,-0.000000000,0.000000000,0.000000,1
45,1,2,0.45,5,0,5.02021,0.45,0,0.000000000,0.000000000,0.000000000,0.000000000,1
46,1,2,0.46,5,0,5.02112,0.46,0,0.000000000,0.000000000,0.000000000,0.000000000,1
47,1,2,0.47,5,0,5.02204,0.47,0,0.000000000,0.000000000,0.000000000,0.000000000,1
48,1,2,0.48,5,0,5.02299,0.48,0,0.000000000,0.00000000,0.000000000,0.000000000,1
49,1,2,0.49,5,0,5.02395,0.49,0,0.000000000,0.000000000,0.000000000,0.000000000,1
50,1,2,0.5,5,0,5.02494,0.5,0,0.000000000,0.000000000,0.000000000,0.000000000,1
51,1,2,0.51,5,0,5.02594,0.51,0,-0.000000000,-0.00000000,0.000000000,0.000000000,1
52,1,2,0.52,5,0,5.02697,0.52,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
53,1,2,0.53,5,0,5.02801,0.53,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
54,1,2,0.54,5,0,5.02908,0.54,0,-0.000000000,0.0000000,0.000000000,0.000000000,1
55,1,2,0.55,5,0,5.03016,0.55,0,-0.000000000,0.000000000,0.000000000,0.000000000,1
56,1,2,0.56,5,0,5.03126,0.56,0,-0.000000000,0.000000000,0.000000000,0.000000000,1
57,1,2,0.57,5,0,5.03239,0.57,0,0.000000000,0.000000000,0.000000000,0.000000000,1
58,1,2,0.58,5,0,5.03353,0.58,0,0.000000000,0.000000000,0.000000000,0.000000000,1
59,1,2,0.59,5,0,5.03469,0.59,0,0.000000000,0.000000000,0.000000000,0.000000000,1
60,1,2,0.6,5,0,5.03587,0.6,0,0.000000000,0.000000000,0.00000000,0.00000000,1
61,1,2,0.61,5,0,5.03707,0.61,0,-0.000000000,-0.00000000,0.000000000,0.000000000,1
62,1,2,0.62,5,0,5.03829,0.62,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
63,1,2,0.63,5,0,5.03953,0.63,0,-0.00000000,-0.000000000,0.000000000,0.000000000,1
64,1,2,0.64,5,0,5.04079,0.64,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
65,1,2,0.65,5,0,5.04207,0.65,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
66,1,2,0.66,5,0,5.04337,0.66,0,-0.000000000,-0.00000000,0.000000000,0.000000000,1
67,1,2,0.67,5,0,5.04469,0.67,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
68,1,2,0.68,5,0,5.04603,0.68,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
69,1,2,0.69,5,0,5.04739,0.69,0,0.00000000,0.00000000,0.000000000,0.000000000,1
70,1,2,0.7,5,0,5.04876,0.7,0,0.000000000,0.000000000,0.000000000,0.000000000,1
71,1,2,0.71,5,0,5.05016,0.71,0,0.000000000,0.000000000,0.000000000,0.000000000,1
72,1,2,0.72,5,0,5.05157,0.72,0,0.000000000,0.000000000,0.000000000,0.000000000,1
73,1,2,0.73,5,0,5.05301,0.73,0,0.000000000,0.000000000,0.000000000,0.000000000,1
74,1,2,0.74,5,0,5.05446,0.74,0,0.00000000,0.00000000,0.000000000,0.000000000,1
75,1,2,0.75,5,0,5.05594,0.75,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
76,1,2,0.76,5,0,5.05743,0.76,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
77,1,2,0.77,5,0,5.05894,0.77,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
78,1,2,0.78,5,0,5.06047,0.78,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
79,1,2,0.79,5,0,5.06203,0.79,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
80,1,2,0.8,5,0,5.0636,0.8,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
81,1,2,0.81,5,0,5.06519,0.81,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
82,1,2,0.82,5,0,5.06679,0.82,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
83,1,2,0.83,5,0,5.06842,0.83,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
84,1,2,0.84,5,0,5.07007,0.84,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
85,1,2,0.85,5,0,5.07174,0.85,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
86,1,2,0.86,5,0,5.07342,0.86,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
87,1,2,0.87,5,0,5.07513,0.87,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
88,1,2,0.88,5,0,5.07685,0.88,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
89,1,2,0.89,5,0,5.07859,0.89,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
90,1,2,0.9,5,0,5.08035,0.9,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
91,1,2,0.91,5,0,5.08214,0.91,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
92,1,2,0.92,5,0,5.08394,0.92,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
93,1,2,0.93,5,0,5.08575,0.93,0,0.000000000,0.000000000,0.000000000,0.000000000,1
94,1,2,0.94,5,0,5.08759,0.94,0,0.000000000,0.000000000,0.000000000,0.000000000,1
95,1,2,0.95,5,0,5.08945,0.95,0,0.000000000,0.000000000,0.000000000,0.000000000,1
96,1,2,0.96,5,0,5.09133,0.96,0,0.000000000,0.000000000,0.000000000,0.000000000,1
97,1,2,0.97,5,0,5.09322,0.97,0,0.000000000,0.000000000,0.00000000,0.00000000,1
98,1,2,0.98,5,0,5.09513,0.98,0,0.000000000,0.000000000,0.000000000,0.000000000,1
99,1,2,0.99,5,0,5.09707,0.99,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
100,1,2,1,5,0,5.09902,1,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
101,1,2,1.01,5,0,5.10099,1.01,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
102,1,2,1.02,5,0,5.10298,1.02,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
103,1,2,1.03,5,0,5.10499,1.03,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
104,1,2,1.04,5,0,5.10701,1.04,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
105,1,2,1.05,5,0,5.10906,1.05,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
106,1,2,1.06,5,0,5.11112,1.06,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
107,1,2,1.07,5,0,5.11321,1.07,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
108,1,2,1.08,5,0,5.11531,1.08,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
109,1,2,1.09,5,0,5.11743,1.09,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
110,1,2,1.1,5,0,5.11957,1.1,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
111,1,2,1.11,5,0,5.12173,1.11,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
112,1,2,1.12,5,0,5.1239,1.12,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
113,1,2,1.13,5,0,5.1261,1.13,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
114,1,2,1.14,5,0,5.12831,1.14,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
115,1,2,1.15,5,0,5.13055,1.15,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
116,1,2,1.16,5,0,5.1328,1.16,0,0.000000000,0.000000000,0.000000000,0.000000000,1
117,1,2,1.17,5,0,5.13507,1.17,0,0.000000000,0.000000000,0.00000000,0.00000000,1
118,1,2,1.18,5,0,5.13735,1.18,0,0.000000000,0.000000000,0.000000000,0.000000000,1
119,1,2,1.19,5,0,5.13966,1.19,0,0.000000000,0.000000000,0.000000000,0.000000000,1
120,1,2,1.2,5,0,5.14198,1.2,0,0.000000000,0.000000000,0.000000000,0.000000000,1
121,1,2,1.21,5,0,5.14433,1.21,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
122,1,2,1.22,5,0,5.14669,1.22,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
123,1,2,1.23,5,0,5.14907,1.23,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
124,1,2,1.24,5,0,5.15147,1.24,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
125,1,2,1.25,5,0,5.15388,1.25,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
126,1,2,1.26,5,0,5.15632,1.26,0,0.0000000,0.0000000,-0.000000000,-0.000000000,1
127,1,2,1.27,5,0,5.15877,1.27,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
128,1,2,1.28,5,0,5.16124,1.28,0,0.000000000,0.000000000,-0.00000000,-0.00000000,1
129,1,2,1.29,5,0,5.16373,1.29,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
130,1,2,1.3,5,0,5.16624,1.3,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
131,1,2,1.31,5,0,5.16876,1.31,0,0.00000000,0.00000000,-0.000000000,-0.000000000,1
132,1,2,1.32,5,0,5.17131,1.32,0,0.000000000,0.000000000,-0.0000000,-0.0000000,1
133,1,2,1.33,5,0,5.17387,1.33,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
134,1,2,1.34,5,0,5.17645,1.34,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
135,1,2,1.35,5,0,5.17904,1.35,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
136,1,2,1.36,5,0,5.18166,1.36,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
137,1,2,1.37,5,0,5.18429,1.37,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
138,1,2,1.38,5,0,5.18694,1.38,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
139,1,2,1.39,5,0,5.18961,1.39,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
140,1,2,1.4,5,0,5.1923,1.4,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
141,1,2,1.41,5,0,5.19501,1.41,0,0.00000000,0.00000000,0.000000000,0.000000000,1
142,1,2,1.42,5,0,5.19773,1.42,0,0.000000000,0.000000000,0.00000000,0.00000000,1
143,1,2,1.43,5,0,5.20047,1.43,0,0.000000000,0.000000000,0.000000000,0.000000000,1
144,1,2,1.44,5,0,5.20323,1.44,0,0.000000000,0.000000000,0.000000000,0.000000000,1
145,1,2,1.45,5,0,5.20601,1.45,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
146,1,2,1.46,5,0,5.2088,1.46,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
147,1,2,1.47,5,0,5.21161,1.47,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
148,1,2,1.48,5,0,5.21444,1.48,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
149,1,2,1.49,5,0,5.21729,1.49,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
150,1,2,1.5,5,0,5.22015,1.5,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
151,1,2,1.51,5,0,5.22304,1.51,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
152,1,2,1.52,5,0,5.22594,1.52,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
153,1,2,1.53,5,0,5.22885,1.53,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
154,1,2,1.54,5,0,5.23179,1.54,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
155,1,2,1.55,5,0,5.23474,1.55,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
156,1,2,1.56,5,0,5.23771,1.56,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
157,1,2,1.57,5,0,5.2407,1.57,0,0.000000000,0.000000000,-0.00000000,-0.00000000,1
158,1,2,1.58,5,0,5.2437,1.58,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
159,1,2,1.59,5,0,5.24672,1.59,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
160,1,2,1.6,5,0,5.24976,1.6,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
161,1,2,1.61,5,0,5.25282,1.61,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
162,1,2,1.62,5,0,5.25589,1.62,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
163,1,2,1.63,5,0,5.25898,1.63,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
164,1,2,1.64,5,0,5.26209,1.64,0,-0.000000000,-0.000000000,-0.00000000,-0.00000000,1
165,1,2,1.65,5,0,5.26522,1.65,0,0.000000000,0.000000000,0.000000000,0.000000000,1
166,1,2,1.66,5,0,5.26836,1.66,0,0.000000000,0.000000000,0.000000000,0.000000000,1
167,1,2,1.67,5,0,5.27152,1.67,0,0.000000000,0.000000000,0.000000000,0.000000000,1
168,1,2,1.68,5,0,5.27469,1.68,0,0.0000000,0.0000000,0.000000000,0.000000000,1
169,1,2,1.69,5,0,5.27789,1.69,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
170,1,2,1.7,5,0,5.2811,1.7,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
171,1,2,1.71,5,0,5.28433,1.71,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
172,1,2,1.72,5,0,5.28757,1.72,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
173,1,2,1.73,5,0,5.29083,1.73,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
174,1,2,1.74,5,0,5.29411,1.74,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
175,1,2,1.75,5,0,5.29741,1.75,0,-0.000000000,-0.000000000,-0.00000000,-0.00000000,1
176,1,2,1.76,5,0,5.30072,1.76,0,-0.000000000,-0.000000000,-0.00000000,-0.00000000,1
177,1,2,1.77,5,0,5.30405,1.77,0,-0.000000000,-0.000000000,-0.00000000,-0.00000000,1
178,1,2,1.78,5,0,5.30739,1.78,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
179,1,2,1.79,5,0,5.31075,1.79,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
180,1,2,1.8,5,0,5.31413,1.8,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
181,1,2,1.81,5,0,5.31753,1.81,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
182,1,2,1.82,5,0,5.32094,1.82,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
183,1,2,1.83,5,0,5.32437,1.83,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
184,1,2,1.84,5,0,5.32781,1.84,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
185,1,2,1.85,5,0,5.33128,1.85,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
186,1,2,1.86,5,0,5.33475,1.86,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
187,1,2,1.87,5,0,5.33825,1.87,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
188,1,2,1.88,5,0,5.34176,1.88,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
189,1,2,1.89,5,0,5.34529,1.89,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
190,1,2,1.9,5,0,5.34883,1.9,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
191,1,2,1.91,5,0,5.35239,1.91,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
192,1,2,1.92,5,0,5.35597,1.92,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
193,1,2,1.93,5,0,5.35956,1.93,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
194,1,2,1.94,5,0,5.36317,1.94,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
195,1,2,1.95,5,0,5.3668,1.95,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
196,1,2,1.96,5,0,5.37044,1.96,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
197,1,2,1.97,5,0,5.3741,1.97,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
198,1,2,1.98,5,0,5.37777,1.98,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
199,1,2,1.99,5,0,5.38146,1.99,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
200,1,2,2,5,0,5.38516,2,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
201,1,2,2.01,5,0,5.38889,2.01,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
202,1,2,2.02,5,0,5.39262,2.02,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
203,1,2,2.03,5,0,5.39638,2.03,0,0.00000000,0.000000000,-0.000000000,-0.000000000,1
204,1,2,2.04,5,0,5.40015,2.04,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
205,1,2,2.05,5,0,5.40393,2.05,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
206,1,2,2.06,5,0,5.40774,2.06,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
207,1,2,2.07,5,0,5.41155,2.07,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
208,1,2,2.08,5,0,5.41539,2.08,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
209,1,2,2.09,5,0,5.41923,2.09,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
210,1,2,2.1,5,0,5.4231,2.1,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
211,1,2,2.11,5,0,5.42698,2.11,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
212,1,2,2.12,5,0,5.43087,2.12,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
213,1,2,2.13,5,0,5.43479,2.13,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
214,1,2,2.14,5,0,5.43871,2.14,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
215,1,2,2.15,5,0,5.44266,2.15,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
216,1,2,2.16,5,0,5.44661,2.16,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
217,1,2,2.17,5,0,5.45059,2.17,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
218,1,2,2.18,5,0,5.45458,2.18,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
219,1,2,2.19,5,0,5.45858,2.19,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
220,1,2,2.2,5,0,5.4626,2.2,0,0.0000000,0.000000000,-0.000000000,-0.000000000,1
221,1,2,2.21,5,0,5.46664,2.21,0,0.000000000,0.000000000,-0.00000000,-0.000000000,1
222,1,2,2.22,5,0,5.47069,2.22,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
223,1,2,2.23,5,0,5.47475,2.23,0,0.000000000,0.000000000,-0.000000000,-0.00000000,1
224,1,2,2.24,5,0,5.47883,2.24,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
225,1,2,2.25,5,0,5.48293,2.25,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
226,1,2,2.26,5,0,5.48704,2.26,0,0.000000000,0.000000000,-0.000000000,-0.00000000,1
227,1,2,2.27,5,0,5.49117,2.27,0,0.000000000,0.000000000,-0.000000000,-0.00000000,1
228,1,2,2.28,5,0,5.49531,2.28,0,0.000000000,0.000000000,-0.00000000,-0.000000000,1
229,1,2,2.29,5,0,5.49946,2.29,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
230,1,2,2.3,5,0,5.50363,2.3,0,0.00000000,0.000000000,-0.000000000,-0.000000000,1
231,1,2,2.31,5,0,5.50782,2.31,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
232,1,2,2.32,5,0,5.51202,2.32,0,-0.000000000,-0.000000000,-0.000000000,0.000000000,1
233,1,2,2.33,5,0,5.51624,2.33,0,-0.000000000,-0.000000000,-0.000000000,0.00000000,1
234,1,2,2.34,5,0,5.52047,2.34,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
235,1,2,2.35,5,0,5.52472,2.35,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
236,1,2,2.36,5,0,5.52898,2.36,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
237,1,2,2.37,5,0,5.53325,2.37,0,-0.000000000,-0.000000000,0.000000000,-0.000000000,1
238,1,2,2.38,5,0,5.53754,2.38,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
239,1,2,2.39,5,0,5.54185,2.39,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
240,1,2,2.4,5,0,5.54617,2.4,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
241,1,2,2.41,5,0,5.5505,2.41,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
242,1,2,2.42,5,0,5.55485,2.42,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
243,1,2,2.43,5,0,5.55922,2.43,0,-0.000000000,-0.00000000,0.000000000,0.000000000,1
244,1,2,2.44,5,0,5.5636,2.44,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
245,1,2,2.45,5,0,5.56799,2.45,0,0.000000000,0.00000000,-0.000000000,-0.000000000,1
246,1,2,2.46,5,0,5.5724,2.46,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
247,1,2,2.47,5,0,5.57682,2.47,0,0.000000000,0.000000000,-0.00000000,-0.000000000,1
248,1,2,2.48,5,0,5.58125,2.48,0,0.000000000,0.000000000,-0.00000000,-0.000000000,1
249,1,2,2.49,5,0,5.5857,2.49,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
250,1,2,2.5,5,0,5.59017,2.5,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
251,1,2,2.51,5,0,5.59465,2.51,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
252,1,2,2.52,5,0,5.59914,2.52,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
253,1,2,2.53,5,0,5.60365,2.53,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
254,1,2,2.54,5,0,5.60817,2.54,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
255,1,2,2.55,5,0,5.61271,2.55,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
256,1,2,2.56,5,0,5.61726,2.56,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
257,1,2,2.57,5,0,5.62182,2.57,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
258,1,2,2.58,5,0,5.6264,2.58,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
259,1,2,2.59,5,0,5.63099,2.59,0,-0.0000000,-0.000000000,0.00000000,0.000000000,1
260,1,2,2.6,5,0,5.6356,2.6,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
261,1,2,2.61,5,0,5.64022,2.61,0,0.000000000,0.000000000,0.000000000,0.000000000,1
262,1,2,2.62,5,0,5.64486,2.62,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
263,1,2,2.63,5,0,5.6495,2.63,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
264,1,2,2.64,5,0,5.65417,2.64,0,-0.000000000,-0.000000000,0.00000000,0.000000000,1
265,1,2,2.65,5,0,5.65884,2.65,0,-0.000000000,-0.000000000,0.000000000,0.00000000,1
266,1,2,2.66,5,0,5.66353,2.66,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
267,1,2,2.67,5,0,5.66824,2.67,0,-0.00000000,-0.000000000,0.000000000,0.000000000,1
268,1,2,2.68,5,0,5.67295,2.68,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
269,1,2,2.69,5,0,5.67768,2.69,0,0.000000000,0.00000000,-0.000000000,-0.000000000,1
